category,name,type,url,size_text,downloaded,local_file
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_STOCKSUM_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_STOCKSUM_20260105.gz,210259358,False,
TAQ NYSE ARCA ORDER IMBALANCES,EQY_US_ARCA_REF_IMBALANCES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20ORDER%20IMBALANCES/EQY_US_ARCA_REF_IMBALANCES_20260102.gz,101861750,False,
TAQ NYSE ARCA ORDER IMBALANCES,EQY_US_ARCA_REF_IMBALANCES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20ORDER%20IMBALANCES/EQY_US_ARCA_REF_IMBALANCES_20260105.gz,103945460,False,
TAQ NYSE ARCA TRADES,EQY_US_ALL_ARCA_TRADE_20091123.csv.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_ALL_ARCA_TRADE_20091123.csv.gz,201885004,False,
TAQ NYSE ARCA TRADES,EQY_US_ALL_ARCA_TRADE_20110308.csv.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_ALL_ARCA_TRADE_20110308.csv.gz,238287060,False,
TAQ NYSE ARCA TRADES,EQY_US_ALL_ARCA_TRADE_BUST_20091123.csv.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_ALL_ARCA_TRADE_BUST_20091123.csv.gz,708,False,
TAQ NYSE ARCA TRADES,EQY_US_ALL_ARCA_TRADE_BUST_20110308.csv.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_ALL_ARCA_TRADE_BUST_20110308.csv.gz,347,False,
TAQ NYSE ARCA TRADES,EQY_US_ARCA_STOCKSUM_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_ARCA_STOCKSUM_20260102.gz,202670676,False,
TAQ NYSE ARCA TRADES,EQY_US_ARCA_STOCKSUM_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_ARCA_STOCKSUM_20260105.gz,210259358,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_10_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_10_20260102.gz,23405578,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_10_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_10_20260105.gz,21849171,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_11_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_11_20260102.gz,19512728,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_11_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_11_20260105.gz,22133170,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_12_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_12_20260102.gz,22358376,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_12_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_12_20260105.gz,24108572,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_13_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_13_20260102.gz,18179157,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_13_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_13_20260105.gz,25915336,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_14_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_14_20260102.gz,22227404,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_14_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_14_20260105.gz,21338718,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_1_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_1_20260102.gz,14646789,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_1_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_1_20260105.gz,14601904,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_2_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_2_20260102.gz,11709050,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_2_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_2_20260105.gz,16158510,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_3_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_3_20260102.gz,11943467,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_3_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_3_20260105.gz,12829725,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_4_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_4_20260102.gz,14140075,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_4_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_4_20260105.gz,12289855,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_5_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_5_20260102.gz,11583659,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_5_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_5_20260105.gz,13484943,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_6_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_6_20260102.gz,10255441,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_6_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_6_20260105.gz,14024329,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_7_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_7_20260102.gz,10401979,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_7_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_7_20260105.gz,14947384,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_8_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_8_20260102.gz,11091779,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_8_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_8_20260105.gz,12270125,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_9_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_9_20260102.gz,10183833,False,
TAQ NYSE ARCA TRADES,EQY_US_TAQ_ARCA_TRADES_9_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20TRADES/EQY_US_TAQ_ARCA_TRADES_9_20260105.gz,13170252,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_10_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_10_BBO_20260102.gz,533441762,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_10_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_10_BBO_20260105.gz,421578585,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_10_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_10_TRADES_20260102.gz,4329064,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_10_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_10_TRADES_20260105.gz,3885127,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_11_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_11_BBO_20260102.gz,536994946,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_11_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_11_BBO_20260105.gz,402680610,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_11_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_11_TRADES_20260102.gz,3601624,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_11_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_11_TRADES_20260105.gz,3601688,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_12_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_12_BBO_20260102.gz,487738221,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_12_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_12_BBO_20260105.gz,422368453,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_12_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_12_TRADES_20260102.gz,3491469,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_12_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_12_TRADES_20260105.gz,3549863,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_13_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_13_BBO_20260102.gz,409752123,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_13_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_13_BBO_20260105.gz,323108194,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_13_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_13_TRADES_20260102.gz,12585523,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_13_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_13_TRADES_20260105.gz,13663742,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_14_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_14_BBO_20260102.gz,394301431,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_14_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_14_BBO_20260105.gz,360252080,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_14_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_14_TRADES_20260102.gz,12413684,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_14_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_14_TRADES_20260105.gz,13036030,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_1_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_1_BBO_20260102.gz,78938740,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_1_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_1_BBO_20260105.gz,87306959,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_1_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_1_TRADES_20260102.gz,11759229,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_1_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_1_TRADES_20260105.gz,13608890,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_2_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_2_BBO_20260102.gz,78382452,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_2_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_2_BBO_20260105.gz,85135082,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_2_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_2_TRADES_20260102.gz,10659144,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_2_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_2_TRADES_20260105.gz,13499022,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_3_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_3_BBO_20260102.gz,75881041,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_3_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_3_BBO_20260105.gz,83568644,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_3_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_3_TRADES_20260102.gz,11234432,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_3_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_3_TRADES_20260105.gz,13625055,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_4_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_4_BBO_20260102.gz,73015489,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_4_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_4_BBO_20260105.gz,83051266,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_4_TRADES_20240401.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_4_TRADES_20240401.gz,6818200,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_4_TRADES_20240701.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_4_TRADES_20240701.gz,7191831,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_4_TRADES_20250102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_4_TRADES_20250102.gz,7221681,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_4_TRADES_20250401.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_4_TRADES_20250401.gz,8396423,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_4_TRADES_20250701.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_4_TRADES_20250701.gz,10010276,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_4_TRADES_20251002.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_4_TRADES_20251002.gz,12538336,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_4_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_4_TRADES_20260102.gz,10535612,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_5_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_5_BBO_20260102.gz,73826417,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_5_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_5_BBO_20260105.gz,91201311,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_5_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_5_TRADES_20260102.gz,11573924,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_5_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_5_TRADES_20260105.gz,14440113,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_6_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_6_BBO_20260102.gz,82765880,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_6_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_6_BBO_20260105.gz,88810067,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_6_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_6_TRADES_20260102.gz,11382249,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_6_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_6_TRADES_20260105.gz,13828109,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_7_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_7_BBO_20260102.gz,69820163,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_7_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_7_BBO_20260105.gz,93949473,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_7_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_7_TRADES_20260102.gz,10905193,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_7_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_7_TRADES_20260105.gz,13427135,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_8_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_8_BBO_20260102.gz,75131199,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_8_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_8_BBO_20260105.gz,88524538,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_8_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_8_TRADES_20260102.gz,11717678,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_8_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_8_TRADES_20260105.gz,13298676,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_9_BBO_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_9_BBO_20260102.gz,73124428,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_9_BBO_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_9_BBO_20260105.gz,85750767,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_9_TRADES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_9_TRADES_20260102.gz,10949641,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_9_TRADES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_9_TRADES_20260105.gz,13223881,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_BBO_1_20231002.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_BBO_1_20231002.gz,1657498194,True,data/nyse_taq_samples/EQY_US_TAQ_NYSE_BBO_1_20231002.gz
TAQ NYSE BBO,EQY_US_TAQ_NYSE_BBO_1_20231003.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_BBO_1_20231003.gz,1612389600,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_BBO_2_20231002.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_BBO_2_20231002.gz,2163579163,False,
TAQ NYSE BBO,EQY_US_TAQ_NYSE_BBO_2_20231003.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BBO/EQY_US_TAQ_NYSE_BBO_2_20231003.gz,2104239929,False,
TAQ NYSE BONDS,BND_US_ARCA_BOOK_20260102.csv.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BONDS/BND_US_ARCA_BOOK_20260102.csv.gz,40,False,
TAQ NYSE BONDS,BND_US_ARCA_BOOK_20260105.csv.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BONDS/BND_US_ARCA_BOOK_20260105.csv.gz,40,False,
TAQ NYSE BONDS,BND_US_ARCA_REF_MASTER_20260102.txt,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BONDS/BND_US_ARCA_REF_MASTER_20260102.txt,1078586,False,
TAQ NYSE BONDS,BND_US_ARCA_REF_MASTER_20260102.xls,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BONDS/BND_US_ARCA_REF_MASTER_20260102.xls,2530816,False,
TAQ NYSE BONDS,BND_US_ARCA_REF_MASTER_20260102.xml,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BONDS/BND_US_ARCA_REF_MASTER_20260102.xml,3994067,False,
TAQ NYSE BONDS,BND_US_ARCA_REF_MASTER_20260102_delta.txt,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BONDS/BND_US_ARCA_REF_MASTER_20260102_delta.txt,286,False,
TAQ NYSE BONDS,BND_US_ARCA_REF_MASTER_20260102_delta.xls,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BONDS/BND_US_ARCA_REF_MASTER_20260102_delta.xls,5632,False,
TAQ NYSE BONDS,BND_US_ARCA_REF_MASTER_20260102_delta.xml,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BONDS/BND_US_ARCA_REF_MASTER_20260102_delta.xml,1201,False,
TAQ NYSE BONDS,BND_US_ARCA_REF_MASTER_20260105.txt,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20BONDS/BND_US_ARCA_REF_MASTER_20260105.txt,1078458,False,
