config_id,bar,feature_set,n_features,fit_scope,method,n_components,task,probe,metric,value,fit_seconds,n_eval,timestamp
B|5s|NVDA|nc2|PCA,5s,full,19,sym:NVDA,PCA,2,lab_vol_spike,logistic,auc,0.6668,0.0,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|PCA,5s,full,19,sym:NVDA,PCA,2,lab_vol_spike,knn,auc,0.7664,0.0,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|PCA,5s,full,19,sym:NVDA,PCA,2,reg_fwdvol,ridge,r2,0.1148,0.0,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|PCA,5s,full,19,sym:NVDA,PCA,2,reg_fwdvol,knn,r2,0.3287,0.0,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|PCA,5s,full,19,sym:NVDA,PCA,2,reg_curvol,ridge,r2,0.1216,0.0,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|PCA,5s,full,19,sym:NVDA,PCA,2,reg_curvol,knn,r2,0.3439,0.0,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|PCA,5s,full,19,sym:NVDA,PCA,2,reg_relspread,ridge,r2,0.4288,0.0,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|PCA,5s,full,19,sym:NVDA,PCA,2,reg_relspread,knn,r2,0.5567,0.0,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|PCA,5s,full,19,sym:NVDA,PCA,2,reg_intraday,ridge,r2,0.0721,0.0,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|PCA,5s,full,19,sym:NVDA,PCA,2,reg_intraday,knn,r2,0.0892,0.0,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,lab_stress,logistic,auc,0.7169,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,lab_stress,knn,auc,0.9672,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,lab_depth_collapse,logistic,auc,0.5301,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,lab_depth_collapse,knn,auc,0.5603,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,lab_spread_widen,logistic,auc,0.5896,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,lab_spread_widen,knn,auc,0.671,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,lab_vol_spike,logistic,auc,0.7799,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,lab_vol_spike,knn,auc,0.9154,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,reg_fwdvol,ridge,r2,0.2481,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,reg_fwdvol,knn,r2,0.7204,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,reg_curvol,ridge,r2,0.2515,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,reg_curvol,knn,r2,0.7174,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,reg_relspread,ridge,r2,0.1289,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,reg_relspread,knn,r2,0.4486,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,reg_intraday,ridge,r2,0.0384,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|KernelPCA_rbf,5s,full,19,sym:NVDA,KernelPCA_rbf,2,reg_intraday,knn,r2,0.1056,0.17,6400,2026-06-03 14:07:35
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,lab_stress,logistic,auc,0.5355,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,lab_stress,knn,auc,0.886,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,lab_depth_collapse,logistic,auc,0.5147,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,lab_depth_collapse,knn,auc,0.5387,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,lab_spread_widen,logistic,auc,0.6683,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,lab_spread_widen,knn,auc,0.6977,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,lab_vol_spike,logistic,auc,0.6274,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,lab_vol_spike,knn,auc,0.8178,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,reg_fwdvol,ridge,r2,0.0739,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,reg_fwdvol,knn,r2,0.416,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,reg_curvol,ridge,r2,0.0792,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,reg_curvol,knn,r2,0.4331,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,reg_relspread,ridge,r2,0.359,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,reg_relspread,knn,r2,0.4882,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,reg_intraday,ridge,r2,0.0695,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn10,5s,full,19,sym:NVDA,Isomap_nn10,2,reg_intraday,knn,r2,0.0844,1.45,6400,2026-06-03 14:07:37
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,lab_stress,logistic,auc,0.55,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,lab_stress,knn,auc,0.8597,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,lab_depth_collapse,logistic,auc,0.5154,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,lab_depth_collapse,knn,auc,0.536,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,lab_spread_widen,logistic,auc,0.6834,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,lab_spread_widen,knn,auc,0.7317,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,lab_vol_spike,logistic,auc,0.6411,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,lab_vol_spike,knn,auc,0.8101,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,reg_fwdvol,ridge,r2,0.0912,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,reg_fwdvol,knn,r2,0.3856,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,reg_curvol,ridge,r2,0.0979,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,reg_curvol,knn,r2,0.3947,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,reg_relspread,ridge,r2,0.3838,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,reg_relspread,knn,r2,0.5427,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,reg_intraday,ridge,r2,0.0752,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|Isomap_nn30,5s,full,19,sym:NVDA,Isomap_nn30,2,reg_intraday,knn,r2,0.1063,2.1,6400,2026-06-03 14:07:39
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,lab_stress,logistic,auc,0.7313,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,lab_stress,knn,auc,0.8237,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,lab_depth_collapse,logistic,auc,0.5258,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,lab_depth_collapse,knn,auc,0.5428,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,lab_spread_widen,logistic,auc,0.493,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,lab_spread_widen,knn,auc,0.551,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,lab_vol_spike,logistic,auc,0.7031,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,lab_vol_spike,knn,auc,0.8073,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,reg_fwdvol,ridge,r2,0.2287,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,reg_fwdvol,knn,r2,0.4518,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,reg_curvol,ridge,r2,0.2347,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,reg_curvol,knn,r2,0.4542,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,reg_relspread,ridge,r2,0.0262,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,reg_relspread,knn,r2,0.0312,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,reg_intraday,ridge,r2,0.0847,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|LLE,5s,full,19,sym:NVDA,LLE,2,reg_intraday,knn,r2,0.0808,0.98,6400,2026-06-03 14:07:40
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,lab_stress,logistic,auc,0.6183,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,lab_stress,knn,auc,0.9286,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,lab_depth_collapse,logistic,auc,0.4985,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,lab_depth_collapse,knn,auc,0.672,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,lab_spread_widen,logistic,auc,0.5361,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,lab_spread_widen,knn,auc,0.6159,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,lab_vol_spike,logistic,auc,0.6688,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,lab_vol_spike,knn,auc,0.8723,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,reg_fwdvol,ridge,r2,0.1505,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,reg_fwdvol,knn,r2,0.4932,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,reg_curvol,ridge,r2,0.1573,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,reg_curvol,knn,r2,0.4947,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,reg_relspread,ridge,r2,0.099,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,reg_relspread,knn,r2,0.4473,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,reg_intraday,ridge,r2,0.0609,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn15,5s,full,19,sym:NVDA,UMAP_nn15,2,reg_intraday,knn,r2,0.1207,14.42,6400,2026-06-03 14:07:55
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,lab_stress,logistic,auc,0.6235,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,lab_stress,knn,auc,0.9073,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,lab_depth_collapse,logistic,auc,0.5192,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,lab_depth_collapse,knn,auc,0.6431,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,lab_spread_widen,logistic,auc,0.5571,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,lab_spread_widen,knn,auc,0.6315,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,lab_vol_spike,logistic,auc,0.6793,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,lab_vol_spike,knn,auc,0.8523,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,reg_fwdvol,ridge,r2,0.1521,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,reg_fwdvol,knn,r2,0.455,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,reg_curvol,ridge,r2,0.1579,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,reg_curvol,knn,r2,0.4551,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,reg_relspread,ridge,r2,0.1222,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,reg_relspread,knn,r2,0.4571,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,reg_intraday,ridge,r2,0.0639,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|UMAP_nn50,5s,full,19,sym:NVDA,UMAP_nn50,2,reg_intraday,knn,r2,0.1114,15.74,6400,2026-06-03 14:08:11
B|5s|NVDA|nc2|Diffusion_a1.0,5s,full,19,sym:NVDA,Diffusion_a1.0,2,lab_stress,logistic,auc,0.4969,1.6,6400,2026-06-03 14:08:13
B|5s|NVDA|nc2|Diffusion_a1.0,5s,full,19,sym:NVDA,Diffusion_a1.0,2,lab_stress,knn,auc,0.7179,1.6,6400,2026-06-03 14:08:13
B|5s|NVDA|nc2|Diffusion_a1.0,5s,full,19,sym:NVDA,Diffusion_a1.0,2,lab_depth_collapse,logistic,auc,0.5326,1.6,6400,2026-06-03 14:08:13
