symbol,minute,nbbo_updates,mean_spread_bps,median_spread_bps,max_spread_bps,mean_depth_imbalance,mean_quoted_depth,first_mid,last_mid,high_mid,low_mid,mid_return,mid_range,quote_intensity
AAPL,08:32:45,5,41.8673676312478,18.096377805668382,136.3702306687941,0.0,200.0,171.315,171.315,172.325,171.305,0.0,59.53944488223342,5
AAPL,08:32:46,1,18.095321483816495,18.095321483816495,18.095321483816495,0.0,200.0,171.315,171.315,171.315,171.315,0.0,0.0,1
AAPL,08:32:49,1,18.095321483816495,18.095321483816495,18.095321483816495,0.0,200.0,171.315,171.315,171.315,171.315,0.0,0.0,1
AAPL,08:32:52,1,135.78599199210836,135.78599199210836,135.78599199210836,0.0,200.0,172.32999999999998,172.32999999999998,172.32999999999998,172.32999999999998,0.0,0.0,1
AAPL,08:32:53,16,62.37518479455097,18.67849638104093,135.78599199210836,0.0,200.0,171.32,171.315,172.32999999999998,171.31,-2.918557649015084e-05,59.537707214568165,16
AAPL,08:32:54,4,18.24138779139826,18.095321483816495,18.67958671414355,0.0,200.0,171.315,171.315,171.315,171.31,0.0,0.2918600239322565,4
AAPL,08:32:59,3,57.90908331756494,19.26276157954552,135.78599199210836,0.0,200.0,172.32999999999998,171.32,172.32999999999998,171.315,-0.005878090546315459,58.898624731618774,3
AAPL,08:33:00,8,47.81011415544148,18.67904154759224,136.3702306687941,0.0,200.0,171.32,171.31,172.32999999999998,171.305,-5.837200480303774e-05,59.829558720521675,8
AAPL,08:33:01,5,88.94363052383629,135.78599199210836,136.3702306687941,0.0,200.0,172.325,171.315,172.32999999999998,171.305,-0.0058782616010354515,59.48063252574944,5
AAPL,08:33:02,3,57.52030006335614,18.67958671414355,135.78599199210836,0.0,200.0,172.32999999999998,171.315,172.32999999999998,171.31,-0.005907276122805602,59.18876574014866,3
AAPL,08:33:03,4,47.80984914277734,18.67904154759224,135.78599199210836,0.0,200.0,172.32999999999998,171.315,172.32999999999998,171.31,-0.005907276122805602,59.18876574014866,4
AAPL,08:33:07,3,18.29007656059218,18.095321483816495,18.67958671414355,0.0,200.0,171.31,171.315,171.315,171.31,2.918642831286099e-05,0.2918685424082338,3
AAPL,08:33:08,1,18.095321483816495,18.095321483816495,18.095321483816495,0.0,200.0,171.315,171.315,171.315,171.315,0.0,0.0,1
AAPL,08:33:10,9,83.60862174336185,135.78599199210836,135.78599199210836,0.0,200.0,172.32999999999998,171.315,172.32999999999998,171.315,-0.005907276122805602,58.898624731618774,9
